dt,beta,g,tau,trial,theta,initMacro,initCoral,lgMacro,lgCoral
1e-05,0.1,0.15,0.5,94,0.224399,0.0584957,0.0133513,0.771931,0.0117377
1e-05,0.1,0.15,0.5,95,0.224399,0.0584957,0.0133513,0.797124,0.0124998
1e-05,0.1,0.15,0.5,96,0.224399,0.0584957,0.0133513,0.790799,0.00863665
1e-05,0.1,0.15,0.5,97,0.224399,0.0584957,0.0133513,0.757874,0.0138061
1e-05,0.1,0.15,0.5,98,0.224399,0.0584957,0.0133513,0.743281,0.0155981
1e-05,0.1,0.15,0.5,99,0.224399,0.0584957,0.0133513,0.782701,0.00994115
1e-05,0.1,0.15,0.5,100,0.224399,0.0584957,0.0133513,0.762562,0.01245
1e-05,0.1,0.15,0.5,1,0.299199,0.0573344,0.0176853,0.782756,0.0136795
1e-05,0.1,0.15,0.5,2,0.299199,0.0573344,0.0176853,0.785084,0.013319
1e-05,0.1,0.15,0.5,3,0.299199,0.0573344,0.0176853,0.795823,0.0139396
1e-05,0.1,0.15,0.5,4,0.299199,0.0573344,0.0176853,0.797817,0.0195064
1e-05,0.1,0.15,0.5,5,0.299199,0.0573344,0.0176853,0.73351,0.0174139
1e-05,0.1,0.15,0.5,6,0.299199,0.0573344,0.0176853,0.764432,0.0140469
1e-05,0.1,0.15,0.5,7,0.299199,0.0573344,0.0176853,0.79919,0.0144853
1e-05,0.1,0.15,0.5,8,0.299199,0.0573344,0.0176853,0.746994,0.0155884
1e-05,0.1,0.15,0.5,9,0.299199,0.0573344,0.0176853,0.791537,0.0129319
1e-05,0.1,0.15,0.5,10,0.299199,0.0573344,0.0176853,0.790035,0.0138652
1e-05,0.1,0.15,0.5,11,0.299199,0.0573344,0.0176853,0.801871,0.011054
1e-05,0.1,0.15,0.5,12,0.299199,0.0573344,0.0176853,0.768237,0.0127483
1e-05,0.1,0.15,0.5,13,0.299199,0.0573344,0.0176853,0.75637,0.025911
1e-05,0.1,0.15,0.5,14,0.299199,0.0573344,0.0176853,0.778622,0.0164006
1e-05,0.1,0.15,0.5,15,0.299199,0.0573344,0.0176853,0.784106,0.0167693
1e-05,0.1,0.15,0.5,16,0.299199,0.0573344,0.0176853,0.765833,0.0252764
1e-05,0.1,0.15,0.5,17,0.299199,0.0573344,0.0176853,0.75478,0.0166336
1e-05,0.1,0.15,0.5,18,0.299199,0.0573344,0.0176853,0.759269,0.0165855
1e-05,0.1,0.15,0.5,19,0.299199,0.0573344,0.0176853,0.74973,0.0204571
1e-05,0.1,0.15,0.5,20,0.299199,0.0573344,0.0176853,0.773474,0.0262556
1e-05,0.1,0.15,0.5,21,0.299199,0.0573344,0.0176853,0.74607,0.0233842
1e-05,0.1,0.15,0.5,22,0.299199,0.0573344,0.0176853,0.772795,0.0220555
1e-05,0.1,0.15,0.5,23,0.299199,0.0573344,0.0176853,0.744328,0.0265718
1e-05,0.1,0.15,0.5,24,0.299199,0.0573344,0.0176853,0.725736,0.0275775
1e-05,0.1,0.15,0.5,25,0.299199,0.0573344,0.0176853,0.720594,0.0246351
1e-05,0.1,0.15,0.5,26,0.299199,0.0573344,0.0176853,0.781176,0.0164132
1e-05,0.1,0.15,0.5,27,0.299199,0.0573344,0.0176853,0.746473,0.0152403
1e-05,0.1,0.15,0.5,28,0.299199,0.0573344,0.0176853,0.769257,0.0193385
1e-05,0.1,0.15,0.5,29,0.299199,0.0573344,0.0176853,0.756332,0.0157873
1e-05,0.1,0.15,0.5,30,0.299199,0.0573344,0.0176853,0.767118,0.0185476
1e-05,0.1,0.15,0.5,31,0.299199,0.0573344,0.0176853,0.740291,0.023587
1e-05,0.1,0.15,0.5,32,0.299199,0.0573344,0.0176853,0.770186,0.0175612
1e-05,0.1,0.15,0.5,33,0.299199,0.0573344,0.0176853,0.764638,0.0211146
1e-05,0.1,0.15,0.5,34,0.299199,0.0573344,0.0176853,0.766371,0.0221797
1e-05,0.1,0.15,0.5,35,0.299199,0.0573344,0.0176853,0.7855,0.0242658
1e-05,0.1,0.15,0.5,36,0.299199,0.0573344,0.0176853,0.777989,0.0204288
1e-05,0.1,0.15,0.5,37,0.299199,0.0573344,0.0176853,0.762401,0.0187695
1e-05,0.1,0.15,0.5,38,0.299199,0.0573344,0.0176853,0.738466,0.0236874
1e-05,0.1,0.15,0.5,39,0.299199,0.0573344,0.0176853,0.757086,0.0234327
1e-05,0.1,0.15,0.5,40,0.299199,0.0573344,0.0176853,0.763102,0.0218359
1e-05,0.1,0.15,0.5,41,0.299199,0.0573344,0.0176853,0.720449,0.0211915
1e-05,0.1,0.15,0.5,42,0.299199,0.0573344,0.0176853,0.781835,0.0154683
1e-05,0.1,0.15,0.5,43,0.299199,0.0573344,0.0176853,0.772758,0.0206527
1e-05,0.1,0.15,0.5,44,0.299199,0.0573344,0.0176853,0.729467,0.026413
1e-05,0.1,0.15,0.5,45,0.299199,0.0573344,0.0176853,0.764438,0.0211562
1e-05,0.1,0.15,0.5,46,0.299199,0.0573344,0.0176853,0.788953,0.0151693
1e-05,0.1,0.15,0.5,47,0.299199,0.0573344,0.0176853,0.780198,0.0133765
1e-05,0.1,0.15,0.5,48,0.299199,0.0573344,0.0176853,0.772761,0.0163783
1e-05,0.1,0.15,0.5,49,0.299199,0.0573344,0.0176853,0.779374,0.0165959
1e-05,0.1,0.15,0.5,50,0.299199,0.0573344,0.0176853,0.747708,0.019461
1e-05,0.1,0.15,0.5,51,0.299199,0.0573344,0.0176853,0.745036,0.0165754
1e-05,0.1,0.15,0.5,52,0.299199,0.0573344,0.0176853,0.766284,0.0222661
1e-05,0.1,0.15,0.5,53,0.299199,0.0573344,0.0176853,0.754496,0.0178528
1e-05,0.1,0.15,0.5,54,0.299199,0.0573344,0.0176853,0.796966,0.0148262
1e-05,0.1,0.15,0.5,55,0.299199,0.0573344,0.0176853,0.748704,0.0247478
1e-05,0.1,0.15,0.5,56,0.299199,0.0573344,0.0176853,0.771784,0.022079
1e-05,0.1,0.15,0.5,57,0.299199,0.0573344,0.0176853,0.748212,0.0254808
1e-05,0.1,0.15,0.5,58,0.299199,0.0573344,0.0176853,0.708348,0.0197131
1e-05,0.1,0.15,0.5,59,0.299199,0.0573344,0.0176853,0.758961,0.0298314
1e-05,0.1,0.15,0.5,60,0.299199,0.0573344,0.0176853,0.770815,0.0200695
1e-05,0.1,0.15,0.5,61,0.299199,0.0573344,0.0176853,0.773721,0.0135427
1e-05,0.1,0.15,0.5,62,0.299199,0.0573344,0.0176853,0.741392,0.0189222
1e-05,0.1,0.15,0.5,63,0.299199,0.0573344,0.0176853,0.794608,0.0123188
1e-05,0.1,0.15,0.5,64,0.299199,0.0573344,0.0176853,0.771666,0.0240849
1e-05,0.1,0.15,0.5,65,0.299199,0.0573344,0.0176853,0.77548,0.0180412
1e-05,0.1,0.15,0.5,66,0.299199,0.0573344,0.0176853,0.769169,0.0195372
1e-05,0.1,0.15,0.5,67,0.299199,0.0573344,0.0176853,0.714777,0.0201593
1e-05,0.1,0.15,0.5,68,0.299199,0.0573344,0.0176853,0.774095,0.0182896
1e-05,0.1,0.15,0.5,69,0.299199,0.0573344,0.0176853,0.77665,0.0157746
1e-05,0.1,0.15,0.5,70,0.299199,0.0573344,0.0176853,0.798146,0.0146622
1e-05,0.1,0.15,0.5,71,0.299199,0.0573344,0.0176853,0.758498,0.0268636
1e-05,0.1,0.15,0.5,72,0.299199,0.0573344,0.0176853,0.749267,0.0193507
1e-05,0.1,0.15,0.5,73,0.299199,0.0573344,0.0176853,0.766054,0.0247087
1e-05,0.1,0.15,0.5,74,0.299199,0.0573344,0.0176853,0.749836,0.0124436
1e-05,0.1,0.15,0.5,75,0.299199,0.0573344,0.0176853,0.724955,0.0246473
1e-05,0.1,0.15,0.5,76,0.299199,0.0573344,0.0176853,0.789057,0.0153403
1e-05,0.1,0.15,0.5,77,0.299199,0.0573344,0.0176853,0.769233,0.0266033
1e-05,0.1,0.15,0.5,78,0.299199,0.0573344,0.0176853,0.758439,0.021682
1e-05,0.1,0.15,0.5,79,0.299199,0.0573344,0.0176853,0.759448,0.0184949
1e-05,0.1,0.15,0.5,80,0.299199,0.0573344,0.0176853,0.791232,0.0123352
1e-05,0.1,0.15,0.5,81,0.299199,0.0573344,0.0176853,0.788934,0.0120651
1e-05,0.1,0.15,0.5,82,0.299199,0.0573344,0.0176853,0.772804,0.0138578
1e-05,0.1,0.15,0.5,83,0.299199,0.0573344,0.0176853,0.770645,0.0179398
1e-05,0.1,0.15,0.5,84,0.299199,0.0573344,0.0176853,0.755069,0.0265995
1e-05,0.1,0.15,0.5,85,0.299199,0.0573344,0.0176853,0.758896,0.0211078
1e-05,0.1,0.15,0.5,86,0.299199,0.0573344,0.0176853,0.795259,0.0172314
1e-05,0.1,0.15,0.5,87,0.299199,0.0573344,0.0176853,0.78727,0.0167162
1e-05,0.1,0.15,0.5,88,0.299199,0.0573344,0.0176853,0.791958,0.0161027
1e-05,0.1,0.15,0.5,89,0.299199,0.0573344,0.0176853,0.750759,0.0237032
1e-05,0.1,0.15,0.5,90,0.299199,0.0573344,0.0176853,0.761066,0.0118134
1e-05,0.1,0.15,0.5,91,0.299199,0.0573344,0.0176853,0.80701,0.0212689
1e-05,0.1,0.15,0.5,92,0.299199,0.0573344,0.0176853,0.768707,0.0161785
1e-05,0.1,0.15,0.5,93,0.299199,0.0573344,0.0176853,0.743738,0.0224602
1e-05,0.1,0.15,0.5,94,0.299199,0.0573344,0.0176853,0.734472,0.0272636
1e-05,0.1,0.15,0.5,95,0.299199,0.0573344,0.0176853,0.75925,0.0274046
1e-05,0.1,0.15,0.5,96,0.299199,0.0573344,0.0176853,0.745089,0.0259641
1e-05,0.1,0.15,0.5,97,0.299199,0.0573344,0.0176853,0.763461,0.0218249
1e-05,0.1,0.15,0.5,98,0.299199,0.0573344,0.0176853,0.754431,0.0176801
1e-05,0.1,0.15,0.5,99,0.299199,0.0573344,0.0176853,0.786916,0.0199895
1e-05,0.1,0.15,0.5,100,0.299199,0.0573344,0.0176853,0.756164,0.0177935
1e-05,0.1,0.15,0.5,1,0.373999,0.0558524,0.0219205,0.713276,0.0329041
1e-05,0.1,0.15,0.5,2,0.373999,0.0558524,0.0219205,0.715839,0.034947
1e-05,0.1,0.15,0.5,3,0.373999,0.0558524,0.0219205,0.711357,0.0309458
1e-05,0.1,0.15,0.5,4,0.373999,0.0558524,0.0219205,0.773559,0.0197084
1e-05,0.1,0.15,0.5,5,0.373999,0.0558524,0.0219205,0.721917,0.0323768
1e-05,0.1,0.15,0.5,6,0.373999,0.0558524,0.0219205,0.742988,0.0294485
1e-05,0.1,0.15,0.5,7,0.373999,0.0558524,0.0219205,0.745912,0.0190116
1e-05,0.1,0.15,0.5,8,0.373999,0.0558524,0.0219205,0.738352,0.0231874
1e-05,0.1,0.15,0.5,9,0.373999,0.0558524,0.0219205,0.788155,0.0191527
1e-05,0.1,0.15,0.5,10,0.373999,0.0558524,0.0219205,0.746202,0.0293622
1e-05,0.1,0.15,0.5,11,0.373999,0.0558524,0.0219205,0.730533,0.0313311
1e-05,0.1,0.15,0.5,12,0.373999,0.0558524,0.0219205,0.746681,0.0257361
1e-05,0.1,0.15,0.5,13,0.373999,0.0558524,0.0219205,0.721027,0.0323658
1e-05,0.1,0.15,0.5,14,0.373999,0.0558524,0.0219205,0.757126,0.0229961
1e-05,0.1,0.15,0.5,15,0.373999,0.0558524,0.0219205,0.761871,0.0210041
1e-05,0.1,0.15,0.5,16,0.373999,0.0558524,0.0219205,0.722932,0.0337235
1e-05,0.1,0.15,0.5,17,0.373999,0.0558524,0.0219205,0.71257,0.0424558
1e-05,0.1,0.15,0.5,18,0.373999,0.0558524,0.0219205,0.712929,0.028498
1e-05,0.1,0.15,0.5,19,0.373999,0.0558524,0.0219205,0.765117,0.0175942
1e-05,0.1,0.15,0.5,20,0.373999,0.0558524,0.0219205,0.758576,0.0249964
1e-05,0.1,0.15,0.5,21,0.373999,0.0558524,0.0219205,0.751502,0.0284051
1e-05,0.1,0.15,0.5,22,0.373999,0.0558524,0.0219205,0.812527,0.0163141
1e-05,0.1,0.15,0.5,23,0.373999,0.0558524,0.0219205,0.782417,0.0233972
1e-05,0.1,0.15,0.5,24,0.373999,0.0558524,0.0219205,0.774456,0.0169434
1e-05,0.1,0.15,0.5,25,0.373999,0.0558524,0.0219205,0.800751,0.0210539
1e-05,0.1,0.15,0.5,26,0.373999,0.0558524,0.0219205,0.725032,0.0310217
1e-05,0.1,0.15,0.5,27,0.373999,0.0558524,0.0219205,0.756359,0.0272489
1e-05,0.1,0.15,0.5,28,0.373999,0.0558524,0.0219205,0.747415,0.0233754
1e-05,0.1,0.15,0.5,29,0.373999,0.0558524,0.0219205,0.810222,0.0180673
1e-05,0.1,0.15,0.5,30,0.373999,0.0558524,0.0219205,0.766879,0.0209042
1e-05,0.1,0.15,0.5,31,0.373999,0.0558524,0.0219205,0.787309,0.0269855
1e-05,0.1,0.15,0.5,32,0.373999,0.0558524,0.0219205,0.772857,0.0206306
1e-05,0.1,0.15,0.5,33,0.373999,0.0558524,0.0219205,0.736276,0.0230746
1e-05,0.1,0.15,0.5,34,0.373999,0.0558524,0.0219205,0.742958,0.0307745
1e-05,0.1,0.15,0.5,35,0.373999,0.0558524,0.0219205,0.72328,0.035913
1e-05,0.1,0.15,0.5,36,0.373999,0.0558524,0.0219205,0.760425,0.0187011
1e-05,0.1,0.15,0.5,37,0.373999,0.0558524,0.0219205,0.769963,0.0277744
1e-05,0.1,0.15,0.5,38,0.373999,0.0558524,0.0219205,0.757608,0.0232993
1e-05,0.1,0.15,0.5,39,0.373999,0.0558524,0.0219205,0.759377,0.0259664
1e-05,0.1,0.15,0.5,40,0.373999,0.0558524,0.0219205,0.789308,0.0187966
1e-05,0.1,0.15,0.5,41,0.373999,0.0558524,0.0219205,0.753232,0.0272575
1e-05,0.1,0.15,0.5,42,0.373999,0.0558524,0.0219205,0.79377,0.014297
1e-05,0.1,0.15,0.5,43,0.373999,0.0558524,0.0219205,0.775455,0.0240405
1e-05,0.1,0.15,0.5,44,0.373999,0.0558524,0.0219205,0.757235,0.0280646
1e-05,0.1,0.15,0.5,45,0.373999,0.0558524,0.0219205,0.776437,0.0258631
1e-05,0.1,0.15,0.5,46,0.373999,0.0558524,0.0219205,0.792786,0.022496
1e-05,0.1,0.15,0.5,47,0.373999,0.0558524,0.0219205,0.796674,0.0187726
1e-05,0.1,0.15,0.5,48,0.373999,0.0558524,0.0219205,0.769682,0.0235195
1e-05,0.1,0.15,0.5,49,0.373999,0.0558524,0.0219205,0.753201,0.0248683
1e-05,0.1,0.15,0.5,50,0.373999,0.0558524,0.0219205,0.754647,0.0197552
1e-05,0.1,0.15,0.5,51,0.373999,0.0558524,0.0219205,0.766135,0.0245116
1e-05,0.1,0.15,0.5,52,0.373999,0.0558524,0.0219205,0.743708,0.0305631
1e-05,0.1,0.15,0.5,53,0.373999,0.0558524,0.0219205,0.775728,0.0286662
1e-05,0.1,0.15,0.5,54,0.373999,0.0558524,0.0219205,0.77841,0.0235994
1e-05,0.1,0.15,0.5,55,0.373999,0.0558524,0.0219205,0.785776,0.0180553
1e-05,0.1,0.15,0.5,56,0.373999,0.0558524,0.0219205,0.766709,0.0194253
1e-05,0.1,0.15,0.5,57,0.373999,0.0558524,0.0219205,0.789431,0.0193931
1e-05,0.1,0.15,0.5,58,0.373999,0.0558524,0.0219205,0.749208,0.0160709
1e-05,0.1,0.15,0.5,59,0.373999,0.0558524,0.0219205,0.751905,0.0256772
1e-05,0.1,0.15,0.5,60,0.373999,0.0558524,0.0219205,0.731018,0.0364035
1e-05,0.1,0.15,0.5,61,0.373999,0.0558524,0.0219205,0.77287,0.0264503
1e-05,0.1,0.15,0.5,62,0.373999,0.0558524,0.0219205,0.766419,0.0189086
1e-05,0.1,0.15,0.5,63,0.373999,0.0558524,0.0219205,0.764715,0.0186697
1e-05,0.1,0.15,0.5,64,0.373999,0.0558524,0.0219205,0.749855,0.0172657
1e-05,0.1,0.15,0.5,65,0.373999,0.0558524,0.0219205,0.778381,0.0280831
1e-05,0.1,0.15,0.5,66,0.373999,0.0558524,0.0219205,0.755806,0.0185913
1e-05,0.1,0.15,0.5,67,0.373999,0.0558524,0.0219205,0.782611,0.0215426
1e-05,0.1,0.15,0.5,68,0.373999,0.0558524,0.0219205,0.677282,0.0477939
1e-05,0.1,0.15,0.5,69,0.373999,0.0558524,0.0219205,0.773972,0.019306
1e-05,0.1,0.15,0.5,70,0.373999,0.0558524,0.0219205,0.757596,0.0280751
1e-05,0.1,0.15,0.5,71,0.373999,0.0558524,0.0219205,0.775628,0.0195256
1e-05,0.1,0.15,0.5,72,0.373999,0.0558524,0.0219205,0.731408,0.0243747
1e-05,0.1,0.15,0.5,73,0.373999,0.0558524,0.0219205,0.76842,0.018668
1e-05,0.1,0.15,0.5,74,0.373999,0.0558524,0.0219205,0.686868,0.0344931
1e-05,0.1,0.15,0.5,75,0.373999,0.0558524,0.0219205,0.782235,0.0170253
1e-05,0.1,0.15,0.5,76,0.373999,0.0558524,0.0219205,0.789707,0.0161874
1e-05,0.1,0.15,0.5,77,0.373999,0.0558524,0.0219205,0.741133,0.0352099
1e-05,0.1,0.15,0.5,78,0.373999,0.0558524,0.0219205,0.749909,0.0191556
1e-05,0.1,0.15,0.5,79,0.373999,0.0558524,0.0219205,0.741071,0.032003
1e-05,0.1,0.15,0.5,80,0.373999,0.0558524,0.0219205,0.751569,0.028104
1e-05,0.1,0.15,0.5,81,0.373999,0.0558524,0.0219205,0.74955,0.0210162
1e-05,0.1,0.15,0.5,82,0.373999,0.0558524,0.0219205,0.734921,0.0317483
1e-05,0.1,0.15,0.5,83,0.373999,0.0558524,0.0219205,0.73801,0.0260456
1e-05,0.1,0.15,0.5,84,0.373999,0.0558524,0.0219205,0.757059,0.0180472
1e-05,0.1,0.15,0.5,85,0.373999,0.0558524,0.0219205,0.792063,0.0215687
1e-05,0.1,0.15,0.5,86,0.373999,0.0558524,0.0219205,0.797442,0.0195204
1e-05,0.1,0.15,0.5,87,0.373999,0.0558524,0.0219205,0.756633,0.020919
1e-05,0.1,0.15,0.5,88,0.373999,0.0558524,0.0219205,0.772817,0.0187531
1e-05,0.1,0.15,0.5,89,0.373999,0.0558524,0.0219205,0.759204,0.023996
1e-05,0.1,0.15,0.5,90,0.373999,0.0558524,0.0219205,0.760606,0.029325
1e-05,0.1,0.15,0.5,91,0.373999,0.0558524,0.0219205,0.76723,0.0233433
1e-05,0.1,0.15,0.5,92,0.373999,0.0558524,0.0219205,0.751578,0.0240533
1e-05,0.1,0.15,0.5,93,0.373999,0.0558524,0.0219205,0.719453,0.0399303
1e-05,0.1,0.15,0.5,94,0.373999,0.0558524,0.0219205,0.714346,0.043967
1e-05,0.1,0.15,0.5,95,0.373999,0.0558524,0.0219205,0.744802,0.0268073
1e-05,0.1,0.15,0.5,96,0.373999,0.0558524,0.0219205,0.773432,0.0144711
1e-05,0.1,0.15,0.5,97,0.373999,0.0558524,0.0219205,0.772102,0.0217118
1e-05,0.1,0.15,0.5,98,0.373999,0.0558524,0.0219205,0.701552,0.0277678
1e-05,0.1,0.15,0.5,99,0.373999,0.0558524,0.0219205,0.764075,0.0211283
1e-05,0.1,0.15,0.5,100,0.373999,0.0558524,0.0219205,0.75916,0.0230671
1e-05,0.1,0.15,0.5,1,0.448799,0.0540581,0.026033,0.784295,0.0227718
1e-05,0.1,0.15,0.5,2,0.448799,0.0540581,0.026033,0.76862,0.0277625
1e-05,0.1,0.15,0.5,3,0.448799,0.0540581,0.026033,0.771557,0.0230842
1e-05,0.1,0.15,0.5,4,0.448799,0.0540581,0.026033,0.762179,0.0287778
1e-05,0.1,0.15,0.5,5,0.448799,0.0540581,0.026033,0.742768,0.0414675
1e-05,0.1,0.15,0.5,6,0.448799,0.0540581,0.026033,0.736546,0.0272354
1e-05,0.1,0.15,0.5,7,0.448799,0.0540581,0.026033,0.727886,0.035073
1e-05,0.1,0.15,0.5,8,0.448799,0.0540581,0.026033,0.699942,0.0424574
1e-05,0.1,0.15,0.5,9,0.448799,0.0540581,0.026033,0.716909,0.0440159
1e-05,0.1,0.15,0.5,10,0.448799,0.0540581,0.026033,0.695893,0.0509393
1e-05,0.1,0.15,0.5,11,0.448799,0.0540581,0.026033,0.713799,0.0322087
1e-05,0.1,0.15,0.5,12,0.448799,0.0540581,0.026033,0.785676,0.024267
1e-05,0.1,0.15,0.5,13,0.448799,0.0540581,0.026033,0.78926,0.0198477
1e-05,0.1,0.15,0.5,14,0.448799,0.0540581,0.026033,0.742624,0.0369946
1e-05,0.1,0.15,0.5,15,0.448799,0.0540581,0.026033,0.713228,0.0486425
1e-05,0.1,0.15,0.5,16,0.448799,0.0540581,0.026033,0.730042,0.0312414
1e-05,0.1,0.15,0.5,17,0.448799,0.0540581,0.026033,0.755418,0.0299661
1e-05,0.1,0.15,0.5,18,0.448799,0.0540581,0.026033,0.762737,0.0237977
1e-05,0.1,0.15,0.5,19,0.448799,0.0540581,0.026033,0.734287,0.0242306
1e-05,0.1,0.15,0.5,20,0.448799,0.0540581,0.026033,0.714451,0.0324357
1e-05,0.1,0.15,0.5,21,0.448799,0.0540581,0.026033,0.694627,0.0324666
1e-05,0.1,0.15,0.5,22,0.448799,0.0540581,0.026033,0.751136,0.0270895
1e-05,0.1,0.15,0.5,23,0.448799,0.0540581,0.026033,0.731315,0.0356001
1e-05,0.1,0.15,0.5,24,0.448799,0.0540581,0.026033,0.756908,0.0269488
1e-05,0.1,0.15,0.5,25,0.448799,0.0540581,0.026033,0.703951,0.0313184
1e-05,0.1,0.15,0.5,26,0.448799,0.0540581,0.026033,0.769816,0.0321372
1e-05,0.1,0.15,0.5,27,0.448799,0.0540581,0.026033,0.772792,0.0248983
1e-05,0.1,0.15,0.5,28,0.448799,0.0540581,0.026033,0.743474,0.0332386
1e-05,0.1,0.15,0.5,29,0.448799,0.0540581,0.026033,0.781413,0.0238089
1e-05,0.1,0.15,0.5,30,0.448799,0.0540581,0.026033,0.747309,0.0303746
1e-05,0.1,0.15,0.5,31,0.448799,0.0540581,0.026033,0.785411,0.0218485
1e-05,0.1,0.15,0.5,32,0.448799,0.0540581,0.026033,0.744873,0.0298571
1e-05,0.1,0.15,0.5,33,0.448799,0.0540581,0.026033,0.74857,0.0333181
1e-05,0.1,0.15,0.5,34,0.448799,0.0540581,0.026033,0.76585,0.030379
1e-05,0.1,0.15,0.5,35,0.448799,0.0540581,0.026033,0.744252,0.0362369
1e-05,0.1,0.15,0.5,36,0.448799,0.0540581,0.026033,0.72043,0.0268048
1e-05,0.1,0.15,0.5,37,0.448799,0.0540581,0.026033,0.730091,0.0304886
1e-05,0.1,0.15,0.5,38,0.448799,0.0540581,0.026033,0.7262,0.0414293
1e-05,0.1,0.15,0.5,39,0.448799,0.0540581,0.026033,0.718884,0.0398925
1e-05,0.1,0.15,0.5,40,0.448799,0.0540581,0.026033,0.755269,0.0310739
1e-05,0.1,0.15,0.5,41,0.448799,0.0540581,0.026033,0.746856,0.0257394
1e-05,0.1,0.15,0.5,42,0.448799,0.0540581,0.026033,0.75465,0.0246918
1e-05,0.1,0.15,0.5,43,0.448799,0.0540581,0.026033,0.730999,0.0340255
1e-05,0.1,0.15,0.5,44,0.448799,0.0540581,0.026033,0.74459,0.0233551
1e-05,0.1,0.15,0.5,45,0.448799,0.0540581,0.026033,0.745446,0.0227476
1e-05,0.1,0.15,0.5,46,0.448799,0.0540581,0.026033,0.73843,0.040883
1e-05,0.1,0.15,0.5,47,0.448799,0.0540581,0.026033,0.779065,0.0244649
1e-05,0.1,0.15,0.5,48,0.448799,0.0540581,0.026033,0.731671,0.029792
1e-05,0.1,0.15,0.5,49,0.448799,0.0540581,0.026033,0.744827,0.0220387
1e-05,0.1,0.15,0.5,50,0.448799,0.0540581,0.026033,0.748929,0.0294534
1e-05,0.1,0.15,0.5,51,0.448799,0.0540581,0.026033,0.76014,0.0364315
1e-05,0.1,0.15,0.5,52,0.448799,0.0540581,0.026033,0.719286,0.0466953
1e-05,0.1,0.15,0.5,53,0.448799,0.0540581,0.026033,0.704142,0.0351026
1e-05,0.1,0.15,0.5,54,0.448799,0.0540581,0.026033,0.755134,0.0252721
1e-05,0.1,0.15,0.5,55,0.448799,0.0540581,0.026033,0.709073,0.0314578
1e-05,0.1,0.15,0.5,56,0.448799,0.0540581,0.026033,0.76467,0.0225676
1e-05,0.1,0.15,0.5,57,0.448799,0.0540581,0.026033,0.743724,0.0373356
1e-05,0.1,0.15,0.5,58,0.448799,0.0540581,0.026033,0.728772,0.0281832
1e-05,0.1,0.15,0.5,59,0.448799,0.0540581,0.026033,0.766256,0.028326
1e-05,0.1,0.15,0.5,60,0.448799,0.0540581,0.026033,0.709418,0.0377259
1e-05,0.1,0.15,0.5,61,0.448799,0.0540581,0.026033,0.727281,0.0360808
1e-05,0.1,0.15,0.5,62,0.448799,0.0540581,0.026033,0.757764,0.0287583
1e-05,0.1,0.15,0.5,63,0.448799,0.0540581,0.026033,0.709815,0.037523
1e-05,0.1,0.15,0.5,64,0.448799,0.0540581,0.026033,0.783365,0.0273853
1e-05,0.1,0.15,0.5,65,0.448799,0.0540581,0.026033,0.736264,0.0376615
1e-05,0.1,0.15,0.5,66,0.448799,0.0540581,0.026033,0.738395,0.0382417
1e-05,0.1,0.15,0.5,67,0.448799,0.0540581,0.026033,0.701319,0.0360468
1e-05,0.1,0.15,0.5,68,0.448799,0.0540581,0.026033,0.72693,0.0335829
1e-05,0.1,0.15,0.5,69,0.448799,0.0540581,0.026033,0.787943,0.023597
1e-05,0.1,0.15,0.5,70,0.448799,0.0540581,0.026033,0.740002,0.0333035
1e-05,0.1,0.15,0.5,71,0.448799,0.0540581,0.026033,0.729868,0.0397356
1e-05,0.1,0.15,0.5,72,0.448799,0.0540581,0.026033,0.776174,0.021367
1e-05,0.1,0.15,0.5,73,0.448799,0.0540581,0.026033,0.748839,0.0241814
1e-05,0.1,0.15,0.5,74,0.448799,0.0540581,0.026033,0.711876,0.0368895
1e-05,0.1,0.15,0.5,75,0.448799,0.0540581,0.026033,0.691826,0.0369451
1e-05,0.1,0.15,0.5,76,0.448799,0.0540581,0.026033,0.661018,0.0510402
1e-05,0.1,0.15,0.5,77,0.448799,0.0540581,0.026033,0.767886,0.0207006
1e-05,0.1,0.15,0.5,78,0.448799,0.0540581,0.026033,0.762025,0.0222479
1e-05,0.1,0.15,0.5,79,0.448799,0.0540581,0.026033,0.775188,0.0301986
1e-05,0.1,0.15,0.5,80,0.448799,0.0540581,0.026033,0.751982,0.0331424
1e-05,0.1,0.15,0.5,81,0.448799,0.0540581,0.026033,0.716306,0.0293508
1e-05,0.1,0.15,0.5,82,0.448799,0.0540581,0.026033,0.752436,0.028351
1e-05,0.1,0.15,0.5,83,0.448799,0.0540581,0.026033,0.739447,0.0300331
1e-05,0.1,0.15,0.5,84,0.448799,0.0540581,0.026033,0.77203,0.0293736
1e-05,0.1,0.15,0.5,85,0.448799,0.0540581,0.026033,0.764814,0.0225356
1e-05,0.1,0.15,0.5,86,0.448799,0.0540581,0.026033,0.754843,0.0327694
1e-05,0.1,0.15,0.5,87,0.448799,0.0540581,0.026033,0.762497,0.0304779
1e-05,0.1,0.15,0.5,88,0.448799,0.0540581,0.026033,0.726716,0.0448252
1e-05,0.1,0.15,0.5,89,0.448799,0.0540581,0.026033,0.76502,0.0238462
1e-05,0.1,0.15,0.5,90,0.448799,0.0540581,0.026033,0.746712,0.0216381
1e-05,0.1,0.15,0.5,91,0.448799,0.0540581,0.026033,0.76885,0.0303285
1e-05,0.1,0.15,0.5,92,0.448799,0.0540581,0.026033,0.691887,0.0580715
